id,time,latitude,longitude,wifi,addr
5,03MAY2013:05:14:53,43.70411850,-72.29064120,in[massrow],North Massachusetts Hall; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:05:34:53,43.70407970,-72.29067210,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:05:54:53,43.70408950,-72.29067590,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:06:14:53,43.70409280,-72.29068370,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:06:34:53,43.70411570,-72.29073080,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:06:54:53,43.70410480,-72.29071620,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:07:14:53,43.70411440,-72.29064840,in[massrow],North Massachusetts Hall; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:07:34:53,43.70412090,-72.29065010,in[massrow],North Massachusetts Hall; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:07:54:53,43.70412170,-72.29068950,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:08:14:53,43.70409780,-72.29070470,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:08:34:53,43.70407990,-72.29065710,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:08:54:53,43.70410280,-72.29069510,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:09:14:53,43.70411790,-72.29069320,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:09:34:53,43.70408300,-72.29066630,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:09:54:53,43.70889010,-72.28405740,in[lsb],Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:10:14:53,43.70897890,-72.28413370,in[lsb],Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:10:34:53,43.70895970,-72.28414790,in[lsb],Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:10:54:53,43.70897010,-72.28413390,in[lsb],Class of 1978 Life Sciences Center; 78; College Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:11:14:55,43.70511390,-72.28858380,,Baker Memorial Library; 3; Wentworth Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:11:34:53,43.70626730,-72.28912360,in[kemeny],Haldeman Center; 29; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:11:54:53,43.70621640,-72.28915870,in[kemeny],Haldeman Center; 29; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:12:14:53,43.70625340,-72.28910660,in[kemeny],Haldeman Center; 29; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:12:34:53,43.70624200,-72.28917150,in[kemeny],Haldeman Center; 29; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,03MAY2013:12:54:53,43.70629000,-72.28911700,in[kemeny],Haldeman Center; 29; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
